Concatenar;FipeID;VehicleModelYear;BrandName;VehicleName;Abreviação de descrição;Model id;ADAS;Opcional Parabrisa;ADAS no Parabrisa;Opcional Parachoque;Adas no Parachoque;Tipo de Regulagem;Camera no Retrovisor;Faróis Matrix;Secao;Sub-secao;Argiccode;Descrição;Marca OEM;Marca Reposição;Partnumber;Cod Fuyao
2149572024;214957;2024;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR DIR;594020RTELPLD;SPRINTER VAN - 20/ON - RETROVISOR ELETR DIR C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108101003;Acessorios
2149572025;214957;2025;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR DIR;594020RTELPLD;SPRINTER VAN - 20/ON - RETROVISOR ELETR DIR C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108101003;Acessorios
2149572024;214957;2024;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR ESQ;544720RTELPTLE;SPRINTER VAN - 20/ON - RETROVISOR ELETR ESQ C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108100903;Acessorios
2149572025;214957;2025;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR ESQ;544720RTELPTLE;SPRINTER VAN - 20/ON - RETROVISOR ELETR ESQ C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108100903;Acessorios
2149572024;214957;2024;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA DIR;544720PLD;SPRINTER 20/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2149572025;214957;2025;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA DIR;544720PLD;SPRINTER 20/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2149572024;214957;2024;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA ESQ;544720PLE;SPRINTER 20/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2149572025;214957;2025;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA ESQ;544720PLE;SPRINTER 20/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2149572024;214957;2024;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTILD;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV DIR (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149572025;214957;2025;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTILD;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV DIR (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149572024;214957;2024;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTILE;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV ESQ (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149572025;214957;2025;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTILE;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV ESQ (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149572024;214957;2024;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTSLE;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV ESQ (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149572025;214957;2025;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTSLE;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV ESQ (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149572024;214957;2024;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTSLD;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV DIR (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149572025;214957;2025;MERCEDES-BENZ;Sprinter 417 F Vidr. Extra L.T.A. D (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTSLD;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV DIR (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;PARABRISA;5447AGNBLM;SPRINTER 20/ON - PARABRISA VERDE C/DEG AZUL C/SUP P/SENSOR UMID;Analisar;Analisar;9106700500;Analisar
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;VIGIA;5447BGNVD;SPRINTER VAN 20/ON - VIGIA VERDE DIR C/TERMICO;Analisar;Analisar;9107450500;Analisar
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;VIGIA;5447BGNVE;SPRINTER VAN 20/ON - VIGIA VERDE ESQ C/TERMICO;Analisar;Analisar;Analisar;Analisar
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL DIREITO;544720FPCBLD;SPRINTER 20/ON - FAROL PRINC DIR CROMADO BIPARABOLA FRISO CROMADO;Analisar;Analisar;9109060100;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL ESQUERDO;544720FPCBLE;SPRINTER 20/ON - FAROL PRINC ESQ CROMADO BIPARABOLA FRISO CROMADO;Analisar;Analisar;9109060000;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL AUX DIR;544720FMLD;SPRINTER 20/ON - FAROL AUX DIR DE MILHA;Analisar;Analisar;9109062600;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL AUX ESQ;544720FMLE;SPRINTER 20/ON - FAROL AUX ESQ DE MILHA;Analisar;Analisar;9109062500;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;544720LTLD;SPRINTER VAN 20/ON - LANTERNA TRAS DIR;Analisar;Analisar;A9108200100;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;544720LTLE;SPRINTER VAN 20/ON - LANTERNA TRAS ESQ;Analisar;Analisar;A9108200000;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5447RGNV2FD;SPRINTER 20/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;Analisar;Analisar
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5447LGNV2FD;SPRINTER 20/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;Analisar;Analisar
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;OCULO FIXO DIANTEIRO DIR;5447RGNV2FQ;SPRINTER 20/ON - OCULO FIXO DIANT DIR VERDE (NA PORTA MOTORISTA);Analisar;Analisar;Analisar;Analisar
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;OCULO FIXO DIANTEIRO ESQ;5447LGNV2FQ;SPRINTER 20/ON - OCULO FIXO DIANT ESQ VERDE (NA PORTA PASSAGEIRO);Analisar;Analisar;Analisar;Analisar
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;PARABRISA;5447AGNBLM;SPRINTER 20/ON - PARABRISA VERDE C/DEG AZUL C/SUP P/SENSOR UMID;Analisar;Analisar;9106700500;Analisar
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL DIREITO;544720FPCBLD;SPRINTER 20/ON - FAROL PRINC DIR CROMADO BIPARABOLA FRISO CROMADO;Analisar;Analisar;9109060100;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL ESQUERDO;544720FPCBLE;SPRINTER 20/ON - FAROL PRINC ESQ CROMADO BIPARABOLA FRISO CROMADO;Analisar;Analisar;9109060000;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL AUX DIR;544720FMLD;SPRINTER 20/ON - FAROL AUX DIR DE MILHA;Analisar;Analisar;9109062600;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL AUX ESQ;544720FMLE;SPRINTER 20/ON - FAROL AUX ESQ DE MILHA;Analisar;Analisar;9109062500;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;544720LTLD;SPRINTER VAN 20/ON - LANTERNA TRAS DIR;Analisar;Analisar;A9108200100;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;544720LTLE;SPRINTER VAN 20/ON - LANTERNA TRAS ESQ;Analisar;Analisar;A9108200000;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5447RGNV2FD;SPRINTER 20/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;Analisar;Analisar
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5447LGNV2FD;SPRINTER 20/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;Analisar;Analisar
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;OCULO FIXO DIANTEIRO DIR;5447RGNV2FQ;SPRINTER 20/ON - OCULO FIXO DIANT DIR VERDE (NA PORTA MOTORISTA);Analisar;Analisar;Analisar;Analisar
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;OCULO FIXO DIANTEIRO ESQ;5447LGNV2FQ;SPRINTER 20/ON - OCULO FIXO DIANT ESQ VERDE (NA PORTA PASSAGEIRO);Analisar;Analisar;Analisar;Analisar
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR DIR;594020RTELPLD;SPRINTER VAN - 20/ON - RETROVISOR ELETR DIR C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108101003;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR DIR;594020RTELPLD;SPRINTER VAN - 20/ON - RETROVISOR ELETR DIR C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108101003;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR ESQ;544720RTELPTLE;SPRINTER VAN - 20/ON - RETROVISOR ELETR ESQ C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108100903;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR ESQ;544720RTELPTLE;SPRINTER VAN - 20/ON - RETROVISOR ELETR ESQ C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108100903;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA DIR;544720PLD;SPRINTER 20/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA DIR;544720PLD;SPRINTER 20/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA ESQ;544720PLE;SPRINTER 20/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA ESQ;544720PLE;SPRINTER 20/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTILD;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV DIR (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTILD;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV DIR (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTILE;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV ESQ (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTILE;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV ESQ (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTSLE;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV ESQ (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTSLE;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV ESQ (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149222024;214922;2024;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTSLD;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV DIR (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149222025;214922;2025;MERCEDES-BENZ;Sprinter 417 F. Vidrado L.T.A. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTSLD;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV DIR (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;PARABRISA;5447AGNBLM;SPRINTER 20/ON - PARABRISA VERDE C/DEG AZUL C/SUP P/SENSOR UMID;Analisar;Analisar;9106700500;Analisar
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL DIREITO;544720FPCBLD;SPRINTER 20/ON - FAROL PRINC DIR CROMADO BIPARABOLA FRISO CROMADO;Analisar;Analisar;9109060100;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL ESQUERDO;544720FPCBLE;SPRINTER 20/ON - FAROL PRINC ESQ CROMADO BIPARABOLA FRISO CROMADO;Analisar;Analisar;9109060000;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL AUX DIR;544720FMLD;SPRINTER 20/ON - FAROL AUX DIR DE MILHA;Analisar;Analisar;9109062600;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL AUX ESQ;544720FMLE;SPRINTER 20/ON - FAROL AUX ESQ DE MILHA;Analisar;Analisar;9109062500;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;544720LTLD;SPRINTER VAN 20/ON - LANTERNA TRAS DIR;Analisar;Analisar;A9108200100;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;544720LTLE;SPRINTER VAN 20/ON - LANTERNA TRAS ESQ;Analisar;Analisar;A9108200000;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5447RGNV2FD;SPRINTER 20/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;Analisar;Analisar
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5447LGNV2FD;SPRINTER 20/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;Analisar;Analisar
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;OCULO FIXO DIANTEIRO DIR;5447RGNV2FQ;SPRINTER 20/ON - OCULO FIXO DIANT DIR VERDE (NA PORTA MOTORISTA);Analisar;Analisar;Analisar;Analisar
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;OCULO FIXO DIANTEIRO ESQ;5447LGNV2FQ;SPRINTER 20/ON - OCULO FIXO DIANT ESQ VERDE (NA PORTA PASSAGEIRO);Analisar;Analisar;Analisar;Analisar
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR DIR;594020RTELPLD;SPRINTER VAN - 20/ON - RETROVISOR ELETR DIR C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108101003;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;RETROVISOR ESQ;544720RTELPTLE;SPRINTER VAN - 20/ON - RETROVISOR ELETR ESQ C/PISCA C/ LENTE DUPLA C/ TERMICO (BRAÇO CURTO);Analisar;Analisar;9108100903;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA DIR;544720PLD;SPRINTER 20/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;PISCA ESQ;544720PLE;SPRINTER 20/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTILD;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV DIR (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTILE;SPRINTER 20/ON - LENTE TERMICA INFERIOR P/RETROV ESQ (LENTE MENOR);Analisar;Analisar;Analisar;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE ESQ;544720LNTSLE;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV ESQ (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149062024;214906;2024;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. D. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;LENTE DIR;544720LNTSLD;SPRINTER 20/ON - LENTE TERMICA SUPERIOR P/RETROV DIR (LENTE MAIOR);Analisar;Analisar;Analisar;Acessorios
2149062025;214906;2025;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Vidros;PARABRISA;5447AGNBLM;SPRINTER 20/ON - PARABRISA VERDE C/DEG AZUL C/SUP P/SENSOR UMID;Analisar;Analisar;9106700500;Analisar
2149062025;214906;2025;MERCEDES-BENZ;Sprinter 417 Furgão Curto T.B. Die. (E6);Sprinter 417 Furgão;5447;Sim;;Sim;;Não;Estática;Não;Não;Acessórios;FAROL DIREITO;544720FPCBLD;SPRINTER 20/ON - FAROL PRINC DIR CROMADO BIPARABOLA FRISO CROMADO;Analisar;Analisar;9109060100;Acessorios
